Jun 25 08:39:28 {'id': 2407, 'run_id': 34, 'error_pattern': 'gdparse_ok', 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/rotor_visualizer.gd', 'line_number': 0, 'patch_applied': 'passed', 'status': 'PARSE_PASS', 'created_ts': '2026-06-25 00:41:28'}
Jun 25 08:39:28 {'id': 2241, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/GameIntegrity_2606150714.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:14:00'}
Jun 25 08:39:28 {'id': 2242, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/InputManager.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:14:00'}
Jun 25 08:39:28 {'id': 2243, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/InputManager.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:14:01'}
Jun 25 08:39:28 {'id': 2244, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/PerformanceMonitor.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:14:02'}
Jun 25 08:39:28 {'id': 2245, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/PerformanceMonitor.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:14:02'}
Jun 25 08:39:28 {'id': 2246, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/SqliteDb.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:14:03'}
Jun 25 08:39:28 {'id': 2247, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/SqliteDb.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:14:04'}
Jun 25 08:39:28 {'id': 2248, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/SqliteWatchdog.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:14:04'}
Jun 25 08:39:28 {'id': 2249, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/SqliteWatchdog.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:14:05'}
Jun 25 08:39:28 {'id': 2250, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/StructuredLogger.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:14:05'}
Jun 25 08:39:28 {'id': 2251, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/StructuredLogger.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:14:06'}
Jun 25 08:39:28 {'id': 2252, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/altimeter_hud.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:14:07'}
Jun 25 08:39:28 {'id': 2253, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/altimeter_hud.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:14:07'}
Jun 25 08:39:28 {'id': 2254, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/audit.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:14:08'}
Jun 25 08:39:28 {'id': 2255, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/audit.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:14:08'}
Jun 25 08:39:28 {'id': 2256, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/build_terrain.gd', 'parser': 'gdlint', 'return_code': 1, 'output': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/build_terrain.gd:\n\nif name == "mixamorig_RightArm" or name \n^\n\nUnexpected token Token(\'IF\', \'if\') at line 559, column 1.\nExpected one of: \n\t* CLASS_NAME\n\t* SIGNAL\n\t* CLASS\n\t* _INDENT\n\t* AT\n\t* VAR\n\t* _NL\n\t* PASS\n\t* FUNC\n\t* ENUM\n\t* $END\n\t* STATIC\n\t* EXTENDS\n\t* REGULAR_STRING\n\t* CONST\n\t* LONG_STRING\n\nFailure: 1 problem found\n', 'created_ts': '2026-06-24 23:14:09'}
Jun 25 08:39:28 {'id': 2257, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/build_terrain.gd', 'parser': 'gdparse', 'return_code': 1, 'output': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/build_terrain.gd:\n\nif name == "mixamorig_RightArm" or name \n^\n\nUnexpected token Token(\'IF\', \'if\') at line 559, column 1.\nExpected one of: \n\t* REGULAR_STRING\n\t* STATIC\n\t* _NL\n\t* CONST\n\t* EXTENDS\n\t* _INDENT\n\t* LONG_STRING\n\t* CLASS_NAME\n\t* VAR\n\t* $END\n\t* FUNC\n\t* ENUM\n\t* PASS\n\t* AT\n\t* SIGNAL\n\t* CLASS\n\n', 'created_ts': '2026-06-24 23:14:10'}
Jun 25 08:39:28 {'id': 2258, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/debug_components.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:14:11'}
Jun 25 08:39:28 {'id': 2259, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/debug_components.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:14:11'}
Jun 25 08:39:28 {'id': 2260, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/flight_controller.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:14:12'}
Jun 25 08:39:28 {'id': 2261, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/flight_controller.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:14:12'}
Jun 25 08:39:28 {'id': 2262, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/forensic_hud.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:14:13'}
Jun 25 08:39:28 {'id': 2263, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/forensic_hud.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:14:14'}
Jun 25 08:39:28 {'id': 2264, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/game_manager.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:14:14'}
Jun 25 08:39:28 {'id': 2265, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/GameIntegrity.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:28:07'}
Jun 25 08:39:28 {'id': 2266, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/GameIntegrity.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:28:08'}
Jun 25 08:39:28 {'id': 2267, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/GameIntegrity_2606150714.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:28:08'}
Jun 25 08:39:28 {'id': 2268, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/GameIntegrity_2606150714.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:28:09'}
Jun 25 08:39:28 {'id': 2269, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/InputManager.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:28:09'}
Jun 25 08:39:28 {'id': 2270, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/InputManager.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:28:10'}
Jun 25 08:39:28 {'id': 2271, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/PerformanceMonitor.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:28:11'}
Jun 25 08:39:28 {'id': 2272, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/PerformanceMonitor.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:28:11'}
Jun 25 08:39:28 {'id': 2273, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/SqliteDb.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:28:12'}
Jun 25 08:39:28 {'id': 2274, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/SqliteDb.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:28:13'}
Jun 25 08:39:28 {'id': 2275, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/SqliteWatchdog.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:28:13'}
Jun 25 08:39:28 {'id': 2276, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/SqliteWatchdog.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:28:14'}
Jun 25 08:39:28 {'id': 2277, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/StructuredLogger.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:28:14'}
Jun 25 08:39:28 {'id': 2278, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/StructuredLogger.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:28:15'}
Jun 25 08:39:28 {'id': 2279, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/altimeter_hud.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:28:15'}
Jun 25 08:39:28 {'id': 2280, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/altimeter_hud.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:28:16'}
Jun 25 08:39:28 {'id': 2281, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/audit.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:28:17'}
Jun 25 08:39:28 {'id': 2282, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/audit.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:28:18'}
Jun 25 08:39:28 {'id': 2283, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/build_terrain.gd', 'parser': 'gdlint', 'return_code': 1, 'output': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/build_terrain.gd:\n\nif name == "mixamorig_RightArm" or name \n^\n\nUnexpected token Token(\'IF\', \'if\') at line 560, column 1.\nExpected one of: \n\t* CLASS\n\t* EXTENDS\n\t* STATIC\n\t* REGULAR_STRING\n\t* CLASS_NAME\n\t* CONST\n\t* LONG_STRING\n\t* AT\n\t* _NL\n\t* $END\n\t* _INDENT\n\t* VAR\n\t* SIGNAL\n\t* PASS\n\t* FUNC\n\t* ENUM\n\nFailure: 1 problem found\n', 'created_ts': '2026-06-24 23:28:18'}
Jun 25 08:39:28 {'id': 2284, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/build_terrain.gd', 'parser': 'gdparse', 'return_code': 1, 'output': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/build_terrain.gd:\n\nif name == "mixamorig_RightArm" or name \n^\n\nUnexpected token Token(\'IF\', \'if\') at line 560, column 1.\nExpected one of: \n\t* LONG_STRING\n\t* REGULAR_STRING\n\t* AT\n\t* _NL\n\t* $END\n\t* VAR\n\t* SIGNAL\n\t* PASS\n\t* FUNC\n\t* STATIC\n\t* CLASS\n\t* CLASS_NAME\n\t* ENUM\n\t* _INDENT\n\t* CONST\n\t* EXTENDS\n\n', 'created_ts': '2026-06-24 23:28:19'}
Jun 25 08:39:28 {'id': 2285, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/debug_components.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:28:20'}
Jun 25 08:39:28 {'id': 2286, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/debug_components.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:28:20'}
Jun 25 08:39:28 {'id': 2287, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/flight_controller.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:28:21'}
Jun 25 08:39:28 {'id': 2288, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/flight_controller.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:28:21'}
Jun 25 08:39:28 {'id': 2289, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/forensic_hud.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:28:22'}
Jun 25 08:39:28 {'id': 2290, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/forensic_hud.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:28:23'}
Jun 25 08:39:28 {'id': 2291, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/game_manager.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:28:23'}
Jun 25 08:39:28 {'id': 2292, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/game_manager.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:28:24'}
Jun 25 08:39:28 {'id': 2293, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/log_game_state.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:28:25'}
Jun 25 08:39:28 {'id': 2294, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/log_game_state.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:28:25'}
Jun 25 08:39:28 {'id': 2295, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/minimal.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:28:26'}
Jun 25 08:39:28 {'id': 2296, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/minimal.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:28:26'}
Jun 25 08:39:28 {'id': 2297, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/parachute_controller.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:28:27'}
Jun 25 08:39:28 {'id': 2298, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/parachute_controller.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:28:28'}
Jun 25 08:39:28 {'id': 2299, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/pip_draggable.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:28:28'}
Jun 25 08:39:28 {'id': 2300, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/pip_draggable.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:28:29'}
Jun 25 08:39:28 {'id': 2301, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/pip_draggable_v2.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:28:30'}
Jun 25 08:39:28 {'id': 2302, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/pip_draggable_v2.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:28:30'}
Jun 25 08:39:28 {'id': 2303, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/plane.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:28:31'}
Jun 25 08:39:28 {'id': 2304, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/plane.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:28:31'}
Jun 25 08:39:28 {'id': 2305, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/rotor_visualizer.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:28:32'}
Jun 25 08:39:28 {'id': 2306, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/rotor_visualizer.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:28:32'}
Jun 25 08:39:28 {'id': 2307, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/splash.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:28:33'}
Jun 25 08:39:28 {'id': 2308, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/splash.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:28:33'}
Jun 25 08:39:28 {'id': 2309, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/test_runner.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:28:34'}
Jun 25 08:39:28 {'id': 2310, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/test_runner.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:28:35'}
Jun 25 08:39:28 {'id': 2311, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/toggle_arm_animator.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:28:35'}
Jun 25 08:39:28 {'id': 2312, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/toggle_arm_animator.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:28:36'}
Jun 25 08:39:28 {'id': 2313, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/validate_scene.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:28:37'}
Jun 25 08:39:28 {'id': 2314, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/validate_scene.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:28:37'}
Jun 25 08:39:28 {'id': 2315, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/wind_field.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:28:38'}
Jun 25 08:39:28 {'id': 2316, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/wind_field.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:28:39'}
Jun 25 08:39:28 {'id': 2317, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/GameIntegrity.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:28:51'}
Jun 25 08:39:28 {'id': 2318, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/GameIntegrity.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:28:52'}
Jun 25 08:39:28 {'id': 2319, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/GameIntegrity_2606150714.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:28:53'}
Jun 25 08:39:28 {'id': 2320, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/GameIntegrity_2606150714.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:28:53'}
Jun 25 08:39:28 {'id': 2321, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/InputManager.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:28:54'}
Jun 25 08:39:28 {'id': 2322, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/InputManager.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-24 23:28:54'}
Jun 25 08:39:28 {'id': 2323, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/PerformanceMonitor.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-24 23:28:55'}
